entity_type,entity_id,stage,reason_code,technical_detail
package,ubuntu:pkcs11-daemon,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pommed,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:postgresql-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:pppconfig,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:proxsmtp,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rarpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rbldnsd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rng-tools-debian,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:rng-tools5,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sauce,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sec,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:secureboot-db,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:setserial,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:snmptrapfmt,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sreview-master,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:sreview-web,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ssl-cert,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:systune,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:tcpspy,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubiquity,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-drivers-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-fan,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:ubuntu-raspi-settings-desktop,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:unattended-upgrades,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:update-notifier-common,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:userv,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:whereami,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:xringd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:zfs-fuse,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,ubuntu:zram-config,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:autofs,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:finger-server,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:rarpd,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:rwho,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
package,fedora:zram,cross_family_eligibility,NO_AUTHORITATIVE_UPSTREAM_URL,
