lineage_id,canonical_upstream_id,distribution,binary_package_id,unit_path,unit_basename,match_tier,lineage_match_mode,match_status,match_evidence_uri_or_path,normalized_exec_lineage,candidate_count,distribution_count,upstream_source_revision,upstream_artifact_identity,upstream_artifact_hash,ambiguity_count_before_acceptance
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,arch,sysprof,usr/lib/systemd/system/sysprof3.service,sysprof3.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/sysprof3.service,sysprofd,1,3,,,,1
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,debian,sysprof,usr/lib/systemd/system/sysprof3.service,sysprof3.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/sysprof3.service,sysprofd,1,3,,,,1
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,ubuntu,sysprof,usr/lib/systemd/system/sysprof3.service,sysprof3.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/sysprof3.service,sysprofd,1,3,,,,1
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,arch,nss-pam-ldapd,usr/lib/systemd/system/nslcd.service,nslcd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/nslcd.service,nslcd,1,4,,,,1
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,debian,nslcd,usr/lib/systemd/system/nslcd.service,nslcd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/nslcd.service,nslcd,1,4,,,,1
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,fedora,nss-pam-ldapd,usr/lib/systemd/system/nslcd.service,nslcd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/nslcd.service,nslcd,1,4,,,,1
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,ubuntu,nslcd,usr/lib/systemd/system/nslcd.service,nslcd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/nslcd.service,nslcd,1,4,,,,1
https://avahi.org::avahi-daemon,https://avahi.org,debian,avahi-daemon,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon,1,3,,,,1
https://avahi.org::avahi-daemon,https://avahi.org,fedora,avahi,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon,1,3,,,,1
https://avahi.org::avahi-daemon,https://avahi.org,ubuntu,avahi-daemon,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-daemon.service,avahi-daemon,1,3,,,,1
https://avahi.org::avahi-dnsconfd,https://avahi.org,debian,avahi-dnsconfd,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd,1,3,,,,1
https://avahi.org::avahi-dnsconfd,https://avahi.org,fedora,avahi-dnsconfd,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd,1,3,,,,1
https://avahi.org::avahi-dnsconfd,https://avahi.org,ubuntu,avahi-dnsconfd,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/avahi-dnsconfd.service,avahi-dnsconfd,1,3,,,,1
https://bird.network.cz::bird,https://bird.network.cz,arch,bird,usr/lib/systemd/system/bird.service,bird.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/bird.service,bird,1,3,,,,1
https://bird.network.cz::bird,https://bird.network.cz,debian,bird2,usr/lib/systemd/system/bird.service,bird.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/bird.service,bird,2,3,,,,2
https://bird.network.cz::bird,https://bird.network.cz,debian,bird3,usr/lib/systemd/system/bird.service,bird.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/bird.service,bird,2,3,,,,2
https://bird.network.cz::bird,https://bird.network.cz,ubuntu,bird2,usr/lib/systemd/system/bird.service,bird.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/bird.service,bird,2,3,,,,2
https://bird.network.cz::bird,https://bird.network.cz,ubuntu,bird3,usr/lib/systemd/system/bird.service,bird.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/bird.service,bird,2,3,,,,2
https://boinc.berkeley.edu::boinc,https://boinc.berkeley.edu,arch,boinc,usr/lib/systemd/system/boinc-client.service,boinc-client.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/boinc-client.service,boinc,2,4,,,,2
https://boinc.berkeley.edu::boinc,https://boinc.berkeley.edu,arch,boinc-nox,usr/lib/systemd/system/boinc-client.service,boinc-client.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/boinc-client.service,boinc,2,4,,,,2
https://boinc.berkeley.edu::boinc,https://boinc.berkeley.edu,debian,boinc-client,usr/lib/systemd/system/boinc-client.service,boinc-client.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/boinc-client.service,boinc,1,4,,,,1
https://boinc.berkeley.edu::boinc,https://boinc.berkeley.edu,fedora,boinc-client,usr/lib/systemd/system/boinc-client.service,boinc-client.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/boinc-client.service,boinc,1,4,,,,1
https://boinc.berkeley.edu::boinc,https://boinc.berkeley.edu,ubuntu,boinc-client,usr/lib/systemd/system/boinc-client.service,boinc-client.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/boinc-client.service,boinc,1,4,,,,1
https://bpfilter.io::upstream-unit::src/bpfilter/bpfilter.service,https://bpfilter.io,fedora,bpfilter,usr/lib/systemd/system/bpfilter.service,bpfilter.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/bpfilter/bpfilter-0.6.0-5.fc44.src.rpm/bpfilter-0.6.0/src/bpfilter/bpfilter.service.in,bpfilter,1,2,bpfilter-0.6.0-5.fc44.src.rpm,src/bpfilter/bpfilter.service,9372d7bccff4897a067d869c9ff909aeceb0900af74f337e7ac8dfcab44f2f00,1
https://bpfilter.io::upstream-unit::src/bpfilter/bpfilter.service,https://bpfilter.io,ubuntu,bpfilter,usr/lib/systemd/system/bpfilter.service,bpfilter.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/bpfilter/0.5.2-1/bpfilter-0.5.2/src/bpfilter/bpfilter.service.in,bpfilter,1,2,0.5.2-1,src/bpfilter/bpfilter.service,9372d7bccff4897a067d869c9ff909aeceb0900af74f337e7ac8dfcab44f2f00,1
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,debian,c-icap,usr/lib/systemd/system/c-icap.service,c-icap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/c-icap.service,c-icap,1,3,,,,1
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,fedora,c-icap,usr/lib/systemd/system/c-icap.service,c-icap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/c-icap.service,c-icap,1,3,,,,1
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,ubuntu,c-icap,usr/lib/systemd/system/c-icap.service,c-icap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/c-icap.service,c-icap,1,3,,,,1
https://ceph.com::ceph-crash,https://ceph.com,debian,ceph-base,usr/lib/systemd/system/ceph-crash.service,ceph-crash.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ceph-crash.service,ceph-crash,1,3,,,,1
https://ceph.com::ceph-crash,https://ceph.com,fedora,ceph-base,usr/lib/systemd/system/ceph-crash.service,ceph-crash.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ceph-crash.service,ceph-crash,1,3,,,,1
https://ceph.com::ceph-crash,https://ceph.com,ubuntu,ceph-base,lib/systemd/system/ceph-crash.service,ceph-crash.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,lib/systemd/system/ceph-crash.service,ceph-crash,1,3,,,,1
https://ceph.com::ceph-mon,https://ceph.com,debian,ceph-mon,usr/lib/systemd/system/ceph-mon.service,ceph-mon.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/ceph-mon.service,ceph-mon,1,2,,,,1
https://ceph.com::ceph-mon,https://ceph.com,ubuntu,ceph-mon,lib/systemd/system/ceph-mon.service,ceph-mon.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,lib/systemd/system/ceph-mon.service,ceph-mon,1,2,,,,1
https://ceph.com::rbdmap,https://ceph.com,debian,ceph-common,usr/lib/systemd/system/rbdmap.service,rbdmap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/rbdmap.service,rbdmap,1,3,,,,1
https://ceph.com::rbdmap,https://ceph.com,fedora,ceph-common,usr/lib/systemd/system/rbdmap.service,rbdmap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/rbdmap.service,rbdmap,1,3,,,,1
https://ceph.com::rbdmap,https://ceph.com,ubuntu,ceph-common,lib/systemd/system/rbdmap.service,rbdmap.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,lib/systemd/system/rbdmap.service,rbdmap,1,3,,,,1
https://certbot.eff.org::certbot,https://certbot.eff.org,arch,certbot,usr/lib/systemd/system/certbot-renew.service,certbot-renew.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/certbot-renew.service,certbot,1,2,,,,1
https://certbot.eff.org::certbot,https://certbot.eff.org,ubuntu,certbot,usr/lib/systemd/system/certbot.service,certbot.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/certbot.service,certbot,1,2,,,,1
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,debian,multipath-tools,usr/lib/systemd/system/multipathd.service,multipathd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/multipathd.service,multipathd,1,3,,,,1
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,fedora,device-mapper-multipath,usr/lib/systemd/system/multipathd.service,multipathd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/multipathd.service,multipathd,1,3,,,,1
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,ubuntu,multipath-tools,usr/lib/systemd/system/multipathd.service,multipathd.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/multipathd.service,multipathd,1,3,,,,1
https://christophe.varoqui.free.fr::true,https://christophe.varoqui.free.fr,fedora,device-mapper-multipath,usr/lib/systemd/system/multipathd-queueing.service,multipathd-queueing.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/multipathd-queueing.service,true,1,2,,,,1
https://christophe.varoqui.free.fr::true,https://christophe.varoqui.free.fr,ubuntu,multipath-tools,usr/lib/systemd/system/multipathd-queueing.service,multipathd-queueing.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/multipathd-queueing.service,true,1,2,,,,1
https://chrony-project.org::chronyd,https://chrony-project.org,arch,chrony,usr/lib/systemd/system/chronyd.service,chronyd.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/chronyd.service,chronyd,1,3,,,,1
https://chrony-project.org::chronyd,https://chrony-project.org,debian,chrony,usr/lib/systemd/system/chrony.service,chrony.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/chrony.service,chronyd,2,3,,,,2
https://chrony-project.org::chronyd,https://chrony-project.org,debian,chrony,usr/lib/systemd/system/chronyd-restricted.service,chronyd-restricted.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/chronyd-restricted.service,chronyd,2,3,,,,2
https://chrony-project.org::chronyd,https://chrony-project.org,fedora,chrony,usr/lib/systemd/system/chronyd-restricted.service,chronyd-restricted.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/chronyd-restricted.service,chronyd,2,3,,,,2
https://chrony-project.org::chronyd,https://chrony-project.org,fedora,chrony,usr/lib/systemd/system/chronyd.service,chronyd.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/chronyd.service,chronyd,2,3,,,,2
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,arch,chrony,usr/lib/systemd/system/chrony-wait.service,chrony-wait.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/chrony/4.8-3/chrony-9e8541e3c4c89bfb7a60b404f646fab57c69ce59/examples/chrony-wait.service,chronyc,1,4,4.8-3,examples/chrony-wait.service,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,1
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,debian,chrony,usr/lib/systemd/system/chrony-wait.service,chrony-wait.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/chrony/4.6.1-3+deb13u2/chrony-4.6.1/examples/chrony-wait.service,chronyc,1,4,4.6.1-3+deb13u2,examples/chrony-wait.service,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,1
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,fedora,chrony,usr/lib/systemd/system/chrony-wait.service,chrony-wait.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/chrony/chrony-4.8-5.fc44.src.rpm/chrony-4.8/examples/chrony-wait.service,chronyc,1,4,chrony-4.8-5.fc44.src.rpm,examples/chrony-wait.service,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,1
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,ubuntu,chrony,usr/lib/systemd/system/chrony-wait.service,chrony-wait.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/chrony/4.8-2ubuntu1/chrony-4.8/examples/chrony-wait.service,chronyc,1,4,4.8-2ubuntu1,examples/chrony-wait.service,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,1
https://cisofy.com/lynis::lynis,https://cisofy.com/lynis,arch,lynis,usr/lib/systemd/system/lynis.service,lynis.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/lynis.service,lynis,1,2,,,,1
https://cisofy.com/lynis::lynis,https://cisofy.com/lynis,ubuntu,lynis,usr/lib/systemd/system/lynis.service,lynis.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/lynis.service,lynis,1,2,,,,1
https://cloud-init.io::cloud-init,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-init-main.service,cloud-init-main.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cloud-init-main.service,cloud-init,1,2,,,,1
https://cloud-init.io::cloud-init,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-init-main.service,cloud-init-main.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cloud-init-main.service,cloud-init,1,2,,,,1
https://cloud-init.io::sh,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-init-local.service,cloud-init-local.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/cloud-init-local.service,sh,2,2,,,,2
https://cloud-init.io::sh,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-init-network.service,cloud-init-network.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/cloud-init-network.service,sh,2,2,,,,2
https://cloud-init.io::sh,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-init-local.service,cloud-init-local.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/cloud-init-local.service,sh,2,2,,,,2
https://cloud-init.io::sh,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-init-network.service,cloud-init-network.service,UNRESOLVED,UNAMBIGUOUS_EXECUTABLE_LINEAGE,SERVICE_LINEAGE_AMBIGUOUS,usr/lib/systemd/system/cloud-init-network.service,sh,2,2,,,,2
https://cloud-init.io::upstream-unit::systemd/cloud-config.service,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-config.service,cloud-config.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-config.service,sh,1,2,26.1-1,systemd/cloud-config.service,6cd84a65fdf53697f552fae5527b38f10863372aa58bfcbf9aa15b87ebc20e43,1
https://cloud-init.io::upstream-unit::systemd/cloud-config.service,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-config.service,cloud-config.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-config.service,sh,1,2,26.1-0ubuntu2,systemd/cloud-config.service,6cd84a65fdf53697f552fae5527b38f10863372aa58bfcbf9aa15b87ebc20e43,1
https://cloud-init.io::upstream-unit::systemd/cloud-final.service,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-final.service,cloud-final.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-final.service,sh,1,2,26.1-1,systemd/cloud-final.service,3c2de66f60b26e3482d441f1580068fd2019ee2623fe648ca9a4f5d8e406ce14,1
https://cloud-init.io::upstream-unit::systemd/cloud-final.service,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-final.service,cloud-final.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-final.service,sh,1,2,26.1-0ubuntu2,systemd/cloud-final.service,3c2de66f60b26e3482d441f1580068fd2019ee2623fe648ca9a4f5d8e406ce14,1
https://cloud-init.io::upstream-unit::systemd/cloud-init-hotplugd.service,https://cloud-init.io,arch,cloud-init,usr/lib/systemd/system/cloud-init-hotplugd.service,cloud-init-hotplugd.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-init-hotplugd.service,bash,1,2,26.1-1,systemd/cloud-init-hotplugd.service,256c9f14673a5a642da2036e36914a45c34e7ad8a944f2f55fbd1b7beb8e6f62,1
https://cloud-init.io::upstream-unit::systemd/cloud-init-hotplugd.service,https://cloud-init.io,ubuntu,cloud-init-base,usr/lib/systemd/system/cloud-init-hotplugd.service,cloud-init-hotplugd.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-init-hotplugd.service,bash,1,2,26.1-0ubuntu2,systemd/cloud-init-hotplugd.service,256c9f14673a5a642da2036e36914a45c34e7ad8a944f2f55fbd1b7beb8e6f62,1
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,arch,cockpit,usr/lib/systemd/system/cockpit.service,cockpit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit.service,cockpit-tls,1,4,,,,1
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,debian,cockpit-ws,usr/lib/systemd/system/cockpit.service,cockpit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit.service,cockpit-tls,1,4,,,,1
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,fedora,cockpit-ws,usr/lib/systemd/system/cockpit.service,cockpit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit.service,cockpit-tls,1,4,,,,1
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,ubuntu,cockpit-ws,usr/lib/systemd/system/cockpit.service,cockpit.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit.service,cockpit-tls,1,4,,,,1
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,arch,cockpit,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-wsinstance-http.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-ws,1,4,,,,1
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,debian,cockpit-ws,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-wsinstance-http.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-ws,1,4,,,,1
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,fedora,cockpit-ws,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-wsinstance-http.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-ws,1,4,,,,1
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,ubuntu,cockpit-ws,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-wsinstance-http.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-wsinstance-http.service,cockpit-ws,1,4,,,,1
https://cockpit-project.org::update-issue,https://cockpit-project.org,arch,cockpit,usr/lib/systemd/system/cockpit-issue.service,cockpit-issue.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-issue.service,update-issue,1,4,,,,1
https://cockpit-project.org::update-issue,https://cockpit-project.org,debian,cockpit-ws,usr/lib/systemd/system/cockpit-issue.service,cockpit-issue.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-issue.service,update-issue,1,4,,,,1
https://cockpit-project.org::update-issue,https://cockpit-project.org,fedora,cockpit-ws,usr/lib/systemd/system/cockpit-issue.service,cockpit-issue.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-issue.service,update-issue,1,4,,,,1
https://cockpit-project.org::update-issue,https://cockpit-project.org,ubuntu,cockpit-ws,usr/lib/systemd/system/cockpit-issue.service,cockpit-issue.service,A,UNAMBIGUOUS_EXECUTABLE_LINEAGE,MATCHED,usr/lib/systemd/system/cockpit-issue.service,update-issue,1,4,,,,1
https://cockpit-project.org::upstream-unit::src/systemd/cockpit-session-socket-user.service,https://cockpit-project.org,arch,cockpit,usr/lib/systemd/system/cockpit-session-socket-user.service,cockpit-session-socket-user.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cockpit/365-2/cockpit-365/src/systemd/cockpit-session-socket-user.service,true,1,4,365-2,src/systemd/cockpit-session-socket-user.service,1df551d1c4ba0217dc3b5673216abfaf9f70f7993f21a40581f7c7c47379a53f,1
https://cockpit-project.org::upstream-unit::src/systemd/cockpit-session-socket-user.service,https://cockpit-project.org,debian,cockpit-ws,usr/lib/systemd/system/cockpit-session-socket-user.service,cockpit-session-socket-user.service,A,EXACT_UPSTREAM_UNIT_IDENTITY,MATCHED,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/cockpit/337-1+deb13u1/cockpit-337/src/systemd/cockpit-session-socket-user.service,true,1,4,337-1+deb13u1,src/systemd/cockpit-session-socket-user.service,f01a08833c04121ade06b1dab4b4f199932df8b93bf282a86b15bc5a4adb115d,1
