lineage_id,canonical_upstream_id,distribution,binary_package_id,source_package_id,source_version,u_artifact_class,u_source_path,u_source_revision,u_artifact_hash,u_structural_placeholder_count,generation_rule_id,generation_status,resolution_detail
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,arch,sysprof,sysprof,50.0-4,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/sysprof/50.0-4/sysprof-27a6d448b7559c77e1398d09db2429f74ae409ee/src/sysprofd/sysprof3.service.in,50.0-4,ee37fe77a585a1af7d3d30cfe73f77755f678f4a52c46e0e696feae8fbb3c865,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,debian,sysprof,sysprof,48.0-2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/sysprof/48.0-2/sysprof-48.0/src/sysprofd/sysprof3.service.in,48.0-2,ee37fe77a585a1af7d3d30cfe73f77755f678f4a52c46e0e696feae8fbb3c865,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://apps.gnome.org/Sysprof::sysprofd,https://apps.gnome.org/Sysprof,ubuntu,sysprof,sysprof,50.0-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/sysprof/50.0-1/sysprof-50.0/src/sysprofd/sysprof3.service.in,50.0-1,ee37fe77a585a1af7d3d30cfe73f77755f678f4a52c46e0e696feae8fbb3c865,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,arch,nss-pam-ldapd,nss-pam-ldapd,0.9.13-1,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,0.9.13-1,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,debian,nslcd,nss-pam-ldapd,0.9.13-1,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,0.9.13-1,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,fedora,nss-pam-ldapd,nss-pam-ldapd,nss-pam-ldapd-0.9.10-22.fc44.src.rpm,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,nss-pam-ldapd-0.9.10-22.fc44.src.rpm,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://arthurdejong.org/nss-pam-ldapd::nslcd,https://arthurdejong.org/nss-pam-ldapd,ubuntu,nslcd,nss-pam-ldapd,0.9.13-2ubuntu2,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,0.9.13-2ubuntu2,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://avahi.org::avahi-daemon,https://avahi.org,debian,avahi-daemon,avahi,0.8-16,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/avahi/0.8-16/avahi-0.8/avahi-daemon/avahi-daemon.service.in,0.8-16,a9069e99281cb895200cf08bcd9c21f5232218ac055e893509a0946b56425868,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://avahi.org::avahi-daemon,https://avahi.org,fedora,avahi,avahi,avahi-0.9~rc2-8.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/avahi/avahi-0.9~rc2-8.fc44.src.rpm/avahi-0.9-rc2/avahi-daemon/avahi-daemon.service.in,avahi-0.9~rc2-8.fc44.src.rpm,a9069e99281cb895200cf08bcd9c21f5232218ac055e893509a0946b56425868,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://avahi.org::avahi-daemon,https://avahi.org,ubuntu,avahi-daemon,avahi,0.8-18ubuntu1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/avahi/0.8-18ubuntu1/avahi-0.8/avahi-daemon/avahi-daemon.service.in,0.8-18ubuntu1,a9069e99281cb895200cf08bcd9c21f5232218ac055e893509a0946b56425868,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://avahi.org::avahi-dnsconfd,https://avahi.org,debian,avahi-dnsconfd,avahi,0.8-16,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/avahi/0.8-16/avahi-0.8/avahi-dnsconfd/avahi-dnsconfd.service.in,0.8-16,152bf76c29648c22d7902fe597e1ae9b85bf13c62c4a1241395171d34803ef04,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://avahi.org::avahi-dnsconfd,https://avahi.org,fedora,avahi-dnsconfd,avahi,avahi-0.9~rc2-8.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/avahi/avahi-0.9~rc2-8.fc44.src.rpm/avahi-0.9-rc2/avahi-dnsconfd/avahi-dnsconfd.service.in,avahi-0.9~rc2-8.fc44.src.rpm,ce0b402437a56771c25bf077f444ecf947b2a7ccf62b138ce7161d0710b393d8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://avahi.org::avahi-dnsconfd,https://avahi.org,ubuntu,avahi-dnsconfd,avahi,0.8-18ubuntu1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/avahi/0.8-18ubuntu1/avahi-0.8/avahi-dnsconfd/avahi-dnsconfd.service.in,0.8-18ubuntu1,152bf76c29648c22d7902fe597e1ae9b85bf13c62c4a1241395171d34803ef04,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://bpfilter.io::upstream-unit::src/bpfilter/bpfilter.service,https://bpfilter.io,fedora,bpfilter,bpfilter,bpfilter-0.6.0-5.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/bpfilter/bpfilter-0.6.0-5.fc44.src.rpm/bpfilter-0.6.0/src/bpfilter/bpfilter.service.in,bpfilter-0.6.0-5.fc44.src.rpm,9372d7bccff4897a067d869c9ff909aeceb0900af74f337e7ac8dfcab44f2f00,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://bpfilter.io::upstream-unit::src/bpfilter/bpfilter.service,https://bpfilter.io,ubuntu,bpfilter,bpfilter,0.5.2-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/bpfilter/0.5.2-1/bpfilter-0.5.2/src/bpfilter/bpfilter.service.in,0.5.2-1,9372d7bccff4897a067d869c9ff909aeceb0900af74f337e7ac8dfcab44f2f00,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,debian,c-icap,c-icap,1:0.5.10-6.1,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,1:0.5.10-6.1,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,fedora,c-icap,c-icap,c-icap-0.6.3-5.fc44.src.rpm,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,c-icap-0.6.3-5.fc44.src.rpm,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://c-icap.sourceforge.net::c-icap,https://c-icap.sourceforge.net,ubuntu,c-icap,c-icap,1:0.5.10-7build1,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,1:0.5.10-7build1,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://ceph.com::ceph-crash,https://ceph.com,debian,ceph-base,ceph,18.2.7+ds-1+deb13u1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/ceph/18.2.7+ds-1+deb13u1/ceph-18.2.7+ds/systemd/ceph-crash.service.in,18.2.7+ds-1+deb13u1,6a481145c94f69cc4348f107cd15e6cf8867043029cbfbff6e79154d57edda10,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://ceph.com::ceph-crash,https://ceph.com,fedora,ceph-base,ceph,ceph-20.2.3-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/ceph/ceph-20.2.3-1.fc44.src.rpm/ceph-20.2.3/systemd/ceph-crash.service.in,ceph-20.2.3-1.fc44.src.rpm,02acfa7fc718a75a390834a5a657cd6fec82ffa1e4b8fc25a98a4ffaba710cc2,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://ceph.com::ceph-crash,https://ceph.com,ubuntu,ceph-base,ceph,20.2.0-0ubuntu2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/ceph/20.2.0-0ubuntu2/ceph-20.2.0/systemd/ceph-crash.service.in,20.2.0-0ubuntu2,02acfa7fc718a75a390834a5a657cd6fec82ffa1e4b8fc25a98a4ffaba710cc2,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://ceph.com::ceph-mon,https://ceph.com,debian,ceph-mon,ceph,18.2.7+ds-1+deb13u1,U5_AMBIGUOUS_OR_UNRESOLVED,,18.2.7+ds-1+deb13u1,,0,,NOT_ATTEMPTED,"no unique upstream artifact; candidates=14, executable_candidates=2"
https://ceph.com::ceph-mon,https://ceph.com,ubuntu,ceph-mon,ceph,20.2.0-0ubuntu2,U5_AMBIGUOUS_OR_UNRESOLVED,,20.2.0-0ubuntu2,,0,,NOT_ATTEMPTED,"no unique upstream artifact; candidates=15, executable_candidates=2"
https://ceph.com::rbdmap,https://ceph.com,debian,ceph-common,ceph,18.2.7+ds-1+deb13u1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/ceph/18.2.7+ds-1+deb13u1/ceph-18.2.7+ds/systemd/rbdmap.service.in,18.2.7+ds-1+deb13u1,9f9a372a39eab162169c76e4447c07ab3176194d8b9658c17dbe7ba104986532,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://ceph.com::rbdmap,https://ceph.com,fedora,ceph-common,ceph,ceph-20.2.3-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/ceph/ceph-20.2.3-1.fc44.src.rpm/ceph-20.2.3/systemd/rbdmap.service.in,ceph-20.2.3-1.fc44.src.rpm,7d3ee6e85cfff65c4ecec510e72fc6a63f11b33a1ccaa2177891b039bf6d4d12,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://ceph.com::rbdmap,https://ceph.com,ubuntu,ceph-common,ceph,20.2.0-0ubuntu2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/ceph/20.2.0-0ubuntu2/ceph-20.2.0/systemd/rbdmap.service.in,20.2.0-0ubuntu2,7d3ee6e85cfff65c4ecec510e72fc6a63f11b33a1ccaa2177891b039bf6d4d12,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://certbot.eff.org::certbot,https://certbot.eff.org,arch,certbot,certbot,5.7.0-1,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,5.7.0-1,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://certbot.eff.org::certbot,https://certbot.eff.org,ubuntu,certbot,python-certbot,4.0.0-4,U4_NO_UPSTREAM_STATIC_OR_TEMPLATE_UNIT,,4.0.0-4,,0,,NOT_APPLICABLE,complete pristine orig-tar inventory contained no service unit or template
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,debian,multipath-tools,multipath-tools,0.11.1-2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/multipath-tools/0.11.1-2/multipath-tools-0.11.1/multipathd/multipathd.service.in,0.11.1-2,f28bcf108d7eb73fa6572951f226d44e5e49a20118899bd4af6f4a1f3b9ceb85,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,fedora,device-mapper-multipath,device-mapper-multipath,device-mapper-multipath-0.13.1-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/device-mapper-multipath/device-mapper-multipath-0.13.1-1.fc44.src.rpm/multipath-tools-0.13.1/multipathd/multipathd.service.in,device-mapper-multipath-0.13.1-1.fc44.src.rpm,122bd60e9c2fcee15de3372a1cef18fe4aa106fa2507d64883921befa8982df8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://christophe.varoqui.free.fr::multipathd,https://christophe.varoqui.free.fr,ubuntu,multipath-tools,multipath-tools,0.14.3-2ubuntu1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/multipath-tools/0.14.3-2ubuntu1/multipath-tools-0.14.3/multipathd/multipathd.service.in,0.14.3-2ubuntu1,122bd60e9c2fcee15de3372a1cef18fe4aa106fa2507d64883921befa8982df8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://christophe.varoqui.free.fr::true,https://christophe.varoqui.free.fr,fedora,device-mapper-multipath,device-mapper-multipath,device-mapper-multipath-0.13.1-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/device-mapper-multipath/device-mapper-multipath-0.13.1-1.fc44.src.rpm/multipath-tools-0.13.1/multipathd/multipathd-queueing.service.in,device-mapper-multipath-0.13.1-1.fc44.src.rpm,095395a7683939eaa93df61908a456e930fc5b478b363016de0e00079f354dc1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://christophe.varoqui.free.fr::true,https://christophe.varoqui.free.fr,ubuntu,multipath-tools,multipath-tools,0.14.3-2ubuntu1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/multipath-tools/0.14.3-2ubuntu1/multipath-tools-0.14.3/multipathd/multipathd-queueing.service.in,0.14.3-2ubuntu1,095395a7683939eaa93df61908a456e930fc5b478b363016de0e00079f354dc1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,arch,chrony,chrony,4.8-3,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/chrony/4.8-3/chrony-9e8541e3c4c89bfb7a60b404f646fab57c69ce59/examples/chrony-wait.service,4.8-3,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,debian,chrony,chrony,4.6.1-3+deb13u2,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/chrony/4.6.1-3+deb13u2/chrony-4.6.1/examples/chrony-wait.service,4.6.1-3+deb13u2,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,fedora,chrony,chrony,chrony-4.8-5.fc44.src.rpm,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/chrony/chrony-4.8-5.fc44.src.rpm/chrony-4.8/examples/chrony-wait.service,chrony-4.8-5.fc44.src.rpm,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://chrony-project.org::upstream-unit::examples/chrony-wait.service,https://chrony-project.org,ubuntu,chrony,chrony,4.8-2ubuntu1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/chrony/4.8-2ubuntu1/chrony-4.8/examples/chrony-wait.service,4.8-2ubuntu1,0b2e66c4d562bf520286c0a7dbe720460e13087f0c1fb9bf8da98c360bdd7c4f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cisofy.com/lynis::lynis,https://cisofy.com/lynis,arch,lynis,lynis,3.1.7-1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/lynis/3.1.7-1/lynis/extras/systemd/lynis.service,3.1.7-1,d9ee73b56360fd8a16b0c7f8a404a563f494feda46205ea6bdc771eb7afcbbb9,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cisofy.com/lynis::lynis,https://cisofy.com/lynis,ubuntu,lynis,lynis,3.1.6-1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/lynis/3.1.6-1/lynis/extras/systemd/lynis.service,3.1.6-1,d9ee73b56360fd8a16b0c7f8a404a563f494feda46205ea6bdc771eb7afcbbb9,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::cloud-init,https://cloud-init.io,arch,cloud-init,cloud-init,26.1-1,U5_AMBIGUOUS_OR_UNRESOLVED,,26.1-1,,0,,NOT_ATTEMPTED,"no unique upstream artifact; candidates=4, executable_candidates=4"
https://cloud-init.io::cloud-init,https://cloud-init.io,ubuntu,cloud-init-base,cloud-init,26.1-0ubuntu2,U5_AMBIGUOUS_OR_UNRESOLVED,,26.1-0ubuntu2,,0,,NOT_ATTEMPTED,"no unique upstream artifact; candidates=4, executable_candidates=4"
https://cloud-init.io::upstream-unit::systemd/cloud-config.service,https://cloud-init.io,arch,cloud-init,cloud-init,26.1-1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-config.service,26.1-1,6cd84a65fdf53697f552fae5527b38f10863372aa58bfcbf9aa15b87ebc20e43,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::upstream-unit::systemd/cloud-config.service,https://cloud-init.io,ubuntu,cloud-init-base,cloud-init,26.1-0ubuntu2,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-config.service,26.1-0ubuntu2,6cd84a65fdf53697f552fae5527b38f10863372aa58bfcbf9aa15b87ebc20e43,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::upstream-unit::systemd/cloud-final.service,https://cloud-init.io,arch,cloud-init,cloud-init,26.1-1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-final.service,26.1-1,3c2de66f60b26e3482d441f1580068fd2019ee2623fe648ca9a4f5d8e406ce14,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::upstream-unit::systemd/cloud-final.service,https://cloud-init.io,ubuntu,cloud-init-base,cloud-init,26.1-0ubuntu2,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-final.service,26.1-0ubuntu2,3c2de66f60b26e3482d441f1580068fd2019ee2623fe648ca9a4f5d8e406ce14,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::upstream-unit::systemd/cloud-init-hotplugd.service,https://cloud-init.io,arch,cloud-init,cloud-init,26.1-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cloud-init/26.1-1/cloud-init-26.1/systemd/cloud-init-hotplugd.service,26.1-1,256c9f14673a5a642da2036e36914a45c34e7ad8a944f2f55fbd1b7beb8e6f62,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cloud-init.io::upstream-unit::systemd/cloud-init-hotplugd.service,https://cloud-init.io,ubuntu,cloud-init-base,cloud-init,26.1-0ubuntu2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cloud-init/26.1-0ubuntu2/cloud-init-26.1/systemd/cloud-init-hotplugd.service,26.1-0ubuntu2,256c9f14673a5a642da2036e36914a45c34e7ad8a944f2f55fbd1b7beb8e6f62,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,arch,cockpit,cockpit,365-2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cockpit/365-2/cockpit-365/src/systemd/cockpit.service.in,365-2,14432408fe25293d6a695daed798d32133d48d978043dea590ef84b4fe18fe7f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,debian,cockpit-ws,cockpit,337-1+deb13u1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/cockpit/337-1+deb13u1/cockpit-337/src/systemd/cockpit.service.in,337-1+deb13u1,14432408fe25293d6a695daed798d32133d48d978043dea590ef84b4fe18fe7f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,fedora,cockpit-ws,cockpit,cockpit-365-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/cockpit/cockpit-365-1.fc44.src.rpm/cockpit-365/src/systemd/cockpit.service.in,cockpit-365-1.fc44.src.rpm,14432408fe25293d6a695daed798d32133d48d978043dea590ef84b4fe18fe7f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-tls,https://cockpit-project.org,ubuntu,cockpit-ws,cockpit,360-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cockpit/360-1/cockpit-360/src/systemd/cockpit.service.in,360-1,14432408fe25293d6a695daed798d32133d48d978043dea590ef84b4fe18fe7f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,arch,cockpit,cockpit,365-2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cockpit/365-2/cockpit-365/src/systemd/cockpit-wsinstance-http.service.in,365-2,5f0c8bb45ebb055d6bc0b9cb2a81766df0921e27f03ed799ce21a9bb6b3b7cf8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,debian,cockpit-ws,cockpit,337-1+deb13u1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/cockpit/337-1+deb13u1/cockpit-337/src/systemd/cockpit-wsinstance-http.service.in,337-1+deb13u1,5f0c8bb45ebb055d6bc0b9cb2a81766df0921e27f03ed799ce21a9bb6b3b7cf8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,fedora,cockpit-ws,cockpit,cockpit-365-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/cockpit/cockpit-365-1.fc44.src.rpm/cockpit-365/src/systemd/cockpit-wsinstance-http.service.in,cockpit-365-1.fc44.src.rpm,5f0c8bb45ebb055d6bc0b9cb2a81766df0921e27f03ed799ce21a9bb6b3b7cf8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::cockpit-ws,https://cockpit-project.org,ubuntu,cockpit-ws,cockpit,360-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cockpit/360-1/cockpit-360/src/systemd/cockpit-wsinstance-http.service.in,360-1,5f0c8bb45ebb055d6bc0b9cb2a81766df0921e27f03ed799ce21a9bb6b3b7cf8,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::update-issue,https://cockpit-project.org,arch,cockpit,cockpit,365-2,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cockpit/365-2/cockpit-365/src/systemd/cockpit-issue.service.in,365-2,125bf5457051e760f823331501bf6bafb1506e124767c994973148435f529da1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::update-issue,https://cockpit-project.org,debian,cockpit-ws,cockpit,337-1+deb13u1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/cockpit/337-1+deb13u1/cockpit-337/src/systemd/cockpit-issue.service.in,337-1+deb13u1,125bf5457051e760f823331501bf6bafb1506e124767c994973148435f529da1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::update-issue,https://cockpit-project.org,fedora,cockpit-ws,cockpit,cockpit-365-1.fc44.src.rpm,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/fedora/cockpit/cockpit-365-1.fc44.src.rpm/cockpit-365/src/systemd/cockpit-issue.service.in,cockpit-365-1.fc44.src.rpm,125bf5457051e760f823331501bf6bafb1506e124767c994973148435f529da1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::update-issue,https://cockpit-project.org,ubuntu,cockpit-ws,cockpit,360-1,U1_TEMPLATE_VALUE_ONLY,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/ubuntu/cockpit/360-1/cockpit-360/src/systemd/cockpit-issue.service.in,360-1,125bf5457051e760f823331501bf6bafb1506e124767c994973148435f529da1,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::upstream-unit::src/systemd/cockpit-session-socket-user.service,https://cockpit-project.org,arch,cockpit,cockpit,365-2,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/arch/cockpit/365-2/cockpit-365/src/systemd/cockpit-session-socket-user.service,365-2,1df551d1c4ba0217dc3b5673216abfaf9f70f7993f21a40581f7c7c47379a53f,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
https://cockpit-project.org::upstream-unit::src/systemd/cockpit-session-socket-user.service,https://cockpit-project.org,debian,cockpit-ws,cockpit,337-1+deb13u1,U0_STATIC,/home/emrecan/github/ecylmz/unittrace/artifacts/full/roots/sources/debian/cockpit/337-1+deb13u1/cockpit-337/src/systemd/cockpit-session-socket-user.service,337-1+deb13u1,f01a08833c04121ade06b1dab4b4f199932df8b93bf282a86b15bc5a4adb115d,0,,NOT_APPLICABLE,exact basename or unique executable source mapping
